,label,S,Ag,Cr,Fe_Ka,Fe_Kb,Ar_Kb,Ca_Ka,Ni_Ka,Ni_kb,Cu_Ka,Cu_Kb,Zn_Ka,Zn_Kb,Pb_La,Pb_Lb,Ti,Nkr,Kr
38,0.2938144329896908,0.4212411613133646,0.3997506809860661,0.26968140028435506,0.4967309833795037,0.5084176395463477,0.42752492332875197,0.4096290529704991,0.3647760912268151,0.3206265750650604,0.07436758048300454,0.08376042859152524,0.5243798422261031,0.5401311301599373,0.47308462410813734,0.39257237020355085,0.43512333664520697,0.2945896079230964,0.30838242109583874
39,0.23711340206185572,0.4548622937921338,0.45591136226455703,0.11636281319534691,0.448614057605364,0.46660422888677344,0.43042433609103264,0.2871496015950492,0.35845953221440996,0.26709778180007937,0.0638270977151622,0.0731171865551538,0.4938028503834262,0.49333597122502987,0.4367031744457608,0.36926691528897737,0.39205221610700935,0.3290528778458879,0.33981260838812916
40,0.5257731958762887,0.49775938489061905,0.4653447090692479,0.309965499660831,0.41905259364254743,0.42450001188905695,0.49833723177133255,0.42674689691737866,0.4161823855889879,0.30108687666839906,0.08579388116342528,0.09810270193521037,0.44945199416376147,0.4591406328782858,0.39918965883039637,0.46101081957462897,0.2997371568807483,0.38358804327832907,0.39319959220231776
41,0.40721649484536093,0.34193508370287046,0.4061466743756484,0.3681096558644896,0.516075755348287,0.5388385539235419,0.4432496330296914,0.23356710516686152,0.26537931209126064,0.23025023689397817,0.09236652732021222,0.10164981915053088,0.5103326652931254,0.5101002867627807,0.5627936660227972,0.3759811429306006,0.43386730456049927,0.2657107981930764,0.2718662235593034
42,0.22680412371134018,0.3581670971480005,0.4751182993671103,0.25681877045713875,0.4398739243034893,0.45409691682565767,0.4236179697426658,0.2989681197797234,0.3608332898187053,0.3457114550403043,0.06968318436904192,0.08387906751770666,0.4823951740946504,0.4956629194914158,0.481103419375007,0.4239252058980467,0.4017564894811534,0.3167384353519659,0.312235168020395
43,0.25257731958762886,0.5668429733621168,0.5415509617653846,0.18443028716334742,0.35824670004567993,0.3733579183504012,0.5933062625263383,0.511303409529247,0.39943442911143445,0.1539353442285495,0.05608440874780782,0.06706097250188682,0.4159065390882776,0.4310421659846682,0.4439243945436677,0.5192165697625033,0.28874275325604626,0.441662438236478,0.4411733689817225
44,0.23711340206185572,0.5202429402617561,0.5779262143354829,0.12234795550990785,0.3473700867605746,0.3614279465485686,0.5834597320703461,0.4030684910927551,0.44055117531083143,0.21415939523018268,0.05168223750514439,0.06553891875051308,0.36956063320165283,0.3757322657277229,0.42867234740730364,0.5631642729580404,0.32924130494702575,0.43930447964733454,0.4326534197393804
45,0.2680412371134021,0.5674175002512802,0.5800257548162595,0.1662397259096451,0.33342268606799974,0.3472293711382896,0.5686735961864904,0.5246760539217705,0.5019447634173142,0.18617506262351669,0.054173778272682216,0.06405429782111809,0.3615335129415668,0.37963926540387694,0.44504838176410677,0.5299847021467132,0.29234027566623766,0.4611069398794516,0.4636368019795413
46,0.2164948453608247,0.48754987686926027,0.4771043304005583,0.18282199375303088,0.41167504632221985,0.429345274883914,0.4961975582246582,0.34509067123807524,0.4327212657706635,0.22896463922032917,0.06527015194028396,0.06965414791162301,0.43027597382287047,0.4406478539457463,0.4434656266907201,0.5020085788807265,0.320442046728894,0.39767231750185794,0.4040476646877132
47,0.3350515463917526,0.44550161060421983,0.44475496056916813,0.24638000895745726,0.4452868325272253,0.4530694425126992,0.43309029526387094,0.3559179771044243,0.4066716362120165,0.29093149772869553,0.06926270671547331,0.07914965853877104,0.454489034940829,0.4628236316338136,0.4701942571306045,0.4845637032550001,0.3942904023971793,0.3506311907981091,0.35675900400725696
48,0.25257731958762886,0.20212436619876056,0.23334564237270267,0.4023589045029714,0.6887808171120106,0.7037794501313216,0.20381318431883927,0.15637593134152428,0.14135921402244278,0.2756914669056624,0.09973569584960477,0.11080203763280547,0.6771236535604855,0.6878642820561095,0.5779595629765234,0.25235861826516115,0.6604887490108994,0.11072417701737,0.10808967169162176
49,0.25257731958762886,0.14554467009417543,0.2667345078607399,0.4801681137282894,0.6722666672455959,0.6910210140542448,0.1261091879869835,0.1192992927269858,0.14510553726655406,0.2955972140056956,0.09302428833552182,0.10579537648297918,0.6689597612233746,0.6728941140989492,0.5723357961167649,0.2904504019217182,0.5785308749576437,0.12603000169720044,0.11814818024589124
